order_id,order_status,order_purchase_timestamp,order_delivered_timestamp,order_estimated_delivery_date,delivery_delay_days,shipping_time_days,shipping_carrier,return_status
16045,delivered,2024-12-07 14:57:00,2024-12-14 14:57:00,2024-12-16 14:57:00,0.0,7.0,In-House,Not Returned
16046,delivered,2024-11-04 16:28:00,2024-11-15 16:28:00,2024-11-12 16:28:00,3.0,11.0,In-House,Not Returned
16047,delivered,2024-01-12 20:35:00,2024-01-19 20:35:00,2024-01-16 20:35:00,3.0,7.0,In-House,Not Returned
16048,delivered,2024-06-07 11:15:00,2024-06-10 11:15:00,2024-06-10 11:15:00,0.0,3.0,In-House,Not Returned
16049,cancelled,2024-09-20 15:18:00,,2024-09-25 15:18:00,,,In-House,
16050,delivered,2024-09-04 10:08:00,2024-09-11 10:08:00,2024-09-11 10:08:00,0.0,7.0,In-House,Not Returned
16051,delivered,2024-09-10 11:39:00,2024-09-19 11:39:00,2024-09-16 11:39:00,3.0,9.0,In-House,Returned
16052,delivered,2024-01-08 19:08:00,2024-01-13 19:08:00,2024-01-12 19:08:00,1.0,5.0,In-House,Not Returned
16053,cancelled,2024-08-02 14:12:00,,2024-08-05 14:12:00,,,In-House,
16054,delivered,2024-04-19 12:05:00,2024-04-29 12:05:00,2024-04-26 12:05:00,3.0,10.0,In-House,Not Returned
16055,delivered,2024-12-30 19:37:00,2025-01-06 19:37:00,2025-01-06 19:37:00,0.0,7.0,In-House,Not Returned
16056,delivered,2024-07-18 14:31:00,2024-07-28 14:31:00,2024-07-27 14:31:00,1.0,10.0,In-House,Not Returned
16057,delivered,2024-10-04 13:40:00,2024-10-13 13:40:00,2024-10-10 13:40:00,3.0,9.0,In-House,Returned
16058,delivered,2024-08-15 20:32:00,2024-08-19 20:32:00,2024-08-18 20:32:00,1.0,4.0,In-House,Not Returned
16059,delivered,2024-11-06 18:24:00,2024-11-12 18:24:00,2024-11-09 18:24:00,3.0,6.0,In-House,Not Returned
16060,delivered,2024-07-21 13:41:00,2024-07-26 13:41:00,2024-07-26 13:41:00,0.0,5.0,In-House,Returned
16061,delivered,2024-01-24 18:41:00,2024-02-03 18:41:00,2024-02-01 18:41:00,2.0,10.0,In-House,Not Returned
16062,delivered,2024-07-20 13:05:00,2024-07-28 13:05:00,2024-07-28 13:05:00,0.0,8.0,In-House,Not Returned
16063,delivered,2024-06-01 10:35:00,2024-06-06 10:35:00,2024-06-04 10:35:00,2.0,5.0,In-House,Returned
16064,delivered,2024-10-31 14:02:00,2024-11-09 14:02:00,2024-11-09 14:02:00,0.0,9.0,In-House,Not Returned
16065,delivered,2024-12-17 15:29:00,2024-12-22 15:29:00,2024-12-21 15:29:00,1.0,5.0,In-House,Not Returned
16066,delivered,2024-02-02 18:48:00,2024-02-10 18:48:00,2024-02-09 18:48:00,1.0,8.0,In-House,Not Returned
16067,cancelled,2024-06-07 15:59:00,,2024-06-15 15:59:00,,,In-House,
16068,delivered,2024-06-02 14:02:00,2024-06-07 14:02:00,2024-06-05 14:02:00,2.0,5.0,In-House,Not Returned
16069,delivered,2024-05-12 13:04:00,2024-05-20 13:04:00,2024-05-17 13:04:00,3.0,8.0,In-House,Not Returned
16070,delivered,2024-08-06 18:07:00,2024-08-08 18:07:00,2024-08-09 18:07:00,0.0,2.0,In-House,Not Returned
16071,delivered,2024-05-01 11:37:00,2024-05-08 11:37:00,2024-05-07 11:37:00,1.0,7.0,In-House,Not Returned
16072,delivered,2024-06-28 08:23:00,2024-07-05 08:23:00,2024-07-07 08:23:00,0.0,7.0,In-House,Not Returned
16073,delivered,2024-11-22 13:18:00,2024-11-27 13:18:00,2024-11-26 13:18:00,1.0,5.0,In-House,Not Returned
16074,delivered,2024-03-03 09:50:00,2024-03-10 09:50:00,2024-03-13 09:50:00,0.0,7.0,In-House,Not Returned
16075,delivered,2024-07-09 10:43:00,2024-07-13 10:43:00,2024-07-13 10:43:00,0.0,4.0,In-House,Not Returned
16076,delivered,2024-02-21 19:53:00,2024-02-27 19:53:00,2024-03-01 19:53:00,0.0,6.0,In-House,Not Returned
16077,delivered,2024-03-26 12:29:00,2024-03-31 12:29:00,2024-04-03 12:29:00,0.0,5.0,In-House,Not Returned
16078,delivered,2024-02-24 10:39:00,2024-02-28 10:39:00,2024-02-29 10:39:00,0.0,4.0,In-House,Not Returned
16079,delivered,2024-02-18 09:15:00,2024-02-26 09:15:00,2024-02-23 09:15:00,3.0,8.0,In-House,Not Returned
16080,delivered,2024-11-30 10:41:00,2024-11-30 10:41:00,2024-12-03 10:41:00,0.0,0.0,In-House,Not Returned
16081,delivered,2024-07-24 09:54:00,2024-07-31 09:54:00,2024-07-29 09:54:00,2.0,7.0,In-House,Not Returned
16082,delivered,2024-06-21 08:20:00,2024-06-29 08:20:00,2024-06-28 08:20:00,1.0,8.0,In-House,Not Returned
16083,delivered,2024-09-29 11:55:00,2024-09-29 11:55:00,2024-10-02 11:55:00,0.0,0.0,In-House,Not Returned
16084,delivered,2024-09-04 18:56:00,2024-09-15 18:56:00,2024-09-14 18:56:00,1.0,11.0,In-House,Not Returned
16085,delivered,2024-11-01 09:48:00,2024-11-06 09:48:00,2024-11-08 09:48:00,0.0,5.0,In-House,Not Returned
16086,delivered,2024-09-08 11:09:00,2024-09-17 11:09:00,2024-09-17 11:09:00,0.0,9.0,In-House,Returned
16087,delivered,2024-10-29 17:11:00,2024-11-01 17:11:00,2024-11-04 17:11:00,0.0,3.0,FedEx,Not Returned
16088,delivered,2024-05-23 11:47:00,2024-05-29 11:47:00,2024-05-29 11:47:00,0.0,6.0,UPS,Returned
16089,delivered,2024-01-22 11:18:00,2024-01-31 11:18:00,2024-01-31 11:18:00,0.0,9.0,In-House,Not Returned
16090,delivered,2024-08-29 18:36:00,2024-09-03 18:36:00,2024-09-01 18:36:00,2.0,5.0,In-House,Not Returned
16091,delivered,2024-03-20 17:37:00,2024-03-28 17:37:00,2024-03-28 17:37:00,0.0,8.0,In-House,Not Returned
16092,delivered,2024-07-23 08:45:00,2024-07-29 08:45:00,2024-07-31 08:45:00,0.0,6.0,In-House,Not Returned
16093,delivered,2024-01-17 20:54:00,2024-01-22 20:54:00,2024-01-24 20:54:00,0.0,5.0,In-House,Returned
16094,delivered,2024-02-07 16:18:00,2024-02-13 16:18:00,2024-02-11 16:18:00,2.0,6.0,In-House,Not Returned
16095,delivered,2024-02-26 15:05:00,2024-02-29 15:05:00,2024-03-03 15:05:00,0.0,3.0,In-House,Not Returned
16096,cancelled,2024-03-03 10:57:00,,2024-03-07 10:57:00,,,In-House,
16097,delivered,2024-04-10 10:02:00,2024-04-18 10:02:00,2024-04-20 10:02:00,0.0,8.0,In-House,Not Returned
16098,delivered,2024-10-24 13:30:00,2024-10-29 13:30:00,2024-10-29 13:30:00,0.0,5.0,In-House,Returned
16099,delivered,2024-04-23 12:33:00,2024-05-04 12:33:00,2024-05-01 12:33:00,3.0,11.0,In-House,Returned
16100,delivered,2024-10-11 17:13:00,2024-10-12 17:13:00,2024-10-15 17:13:00,0.0,1.0,In-House,Not Returned
16101,delivered,2024-10-25 20:23:00,2024-10-31 20:23:00,2024-11-01 20:23:00,0.0,6.0,In-House,Not Returned
16102,delivered,2024-05-27 16:22:00,2024-05-29 16:22:00,2024-05-31 16:22:00,0.0,2.0,In-House,Returned
16103,delivered,2024-03-13 16:27:00,2024-03-18 16:27:00,2024-03-16 16:27:00,2.0,5.0,In-House,Not Returned
16104,delivered,2024-09-22 14:15:00,2024-09-28 14:15:00,2024-09-28 14:15:00,0.0,6.0,In-House,Not Returned
16105,delivered,2024-05-09 12:13:00,2024-05-16 12:13:00,2024-05-14 12:13:00,2.0,7.0,In-House,Not Returned
16106,delivered,2024-10-04 12:25:00,2024-10-10 12:25:00,2024-10-12 12:25:00,0.0,6.0,In-House,Not Returned
16107,delivered,2024-05-11 08:07:00,2024-05-13 08:07:00,2024-05-16 08:07:00,0.0,2.0,In-House,Not Returned
16108,delivered,2024-08-05 15:30:00,2024-08-11 15:30:00,2024-08-10 15:30:00,1.0,6.0,In-House,Not Returned
16109,delivered,2024-07-25 11:51:00,2024-08-02 11:51:00,2024-08-03 11:51:00,0.0,8.0,In-House,Not Returned
16110,delivered,2024-07-30 17:19:00,2024-08-01 17:19:00,2024-08-03 17:19:00,0.0,2.0,In-House,Not Returned
16111,delivered,2024-07-22 16:44:00,2024-07-28 16:44:00,2024-07-30 16:44:00,0.0,6.0,In-House,Returned
16112,delivered,2024-09-06 19:37:00,2024-09-10 19:37:00,2024-09-12 19:37:00,0.0,4.0,In-House,Not Returned
16113,cancelled,2024-03-14 19:11:00,,2024-03-24 19:11:00,,,In-House,
16114,delivered,2024-08-20 19:11:00,2024-08-31 19:11:00,2024-08-30 19:11:00,1.0,11.0,In-House,Not Returned
16115,cancelled,2024-04-07 11:41:00,,2024-04-13 11:41:00,,,In-House,
16116,delivered,2024-07-26 09:45:00,2024-08-07 09:45:00,2024-08-05 09:45:00,2.0,12.0,In-House,Not Returned
16117,delivered,2024-01-23 11:44:00,2024-02-04 11:44:00,2024-02-01 11:44:00,3.0,12.0,In-House,Not Returned
16118,delivered,2024-09-25 16:38:00,2024-10-01 16:38:00,2024-09-29 16:38:00,2.0,6.0,In-House,Not Returned
16119,delivered,2024-09-22 14:45:00,2024-09-28 14:45:00,2024-09-30 14:45:00,0.0,6.0,In-House,Not Returned
16120,delivered,2024-03-07 13:58:00,2024-03-14 13:58:00,2024-03-13 13:58:00,1.0,7.0,In-House,Not Returned
16121,delivered,2024-07-18 16:35:00,2024-07-19 16:35:00,2024-07-22 16:35:00,0.0,1.0,In-House,Returned
16122,delivered,2024-01-05 13:25:00,2024-01-11 13:25:00,2024-01-10 13:25:00,1.0,6.0,In-House,Not Returned
16123,cancelled,2024-05-18 14:47:00,,2024-05-28 14:47:00,,,In-House,
16124,delivered,2024-11-29 12:27:00,2024-12-11 12:27:00,2024-12-08 12:27:00,3.0,12.0,In-House,Not Returned
16125,delivered,2024-09-11 10:29:00,2024-09-15 10:29:00,2024-09-18 10:29:00,0.0,4.0,In-House,Not Returned
16126,delivered,2024-03-21 08:51:00,2024-03-30 08:51:00,2024-03-27 08:51:00,3.0,9.0,In-House,Not Returned
16127,delivered,2024-02-14 08:13:00,2024-02-20 08:13:00,2024-02-19 08:13:00,1.0,6.0,In-House,Not Returned
16128,delivered,2024-04-01 12:19:00,2024-04-12 12:19:00,2024-04-11 12:19:00,1.0,11.0,In-House,Not Returned
16129,delivered,2024-01-01 17:30:00,2024-01-08 17:30:00,2024-01-06 17:30:00,2.0,7.0,In-House,Not Returned
16130,delivered,2024-02-02 16:07:00,2024-02-03 16:07:00,2024-02-06 16:07:00,0.0,1.0,In-House,Not Returned
16131,delivered,2024-03-17 16:21:00,2024-03-24 16:21:00,2024-03-23 16:21:00,1.0,7.0,In-House,Not Returned
16132,delivered,2024-04-11 20:10:00,2024-04-19 20:10:00,2024-04-19 20:10:00,0.0,8.0,In-House,Not Returned
16133,delivered,2024-07-09 14:53:00,2024-07-15 14:53:00,2024-07-12 14:53:00,3.0,6.0,In-House,Not Returned
16134,delivered,2024-12-05 18:08:00,2024-12-12 18:08:00,2024-12-14 18:08:00,0.0,7.0,In-House,Not Returned
16135,delivered,2024-11-05 08:58:00,2024-11-13 08:58:00,2024-11-11 08:58:00,2.0,8.0,In-House,Not Returned
16136,delivered,2024-04-25 20:57:00,2024-04-27 20:57:00,2024-04-29 20:57:00,0.0,2.0,In-House,Not Returned
16137,delivered,2024-01-16 08:52:00,2024-01-17 08:52:00,2024-01-19 08:52:00,0.0,1.0,In-House,Not Returned
16138,delivered,2024-05-15 15:42:00,2024-05-25 15:42:00,2024-05-22 15:42:00,3.0,10.0,In-House,Not Returned
16139,delivered,2024-10-29 15:16:00,2024-11-01 15:16:00,2024-11-03 15:16:00,0.0,3.0,In-House,Not Returned
16140,delivered,2024-03-17 14:18:00,2024-03-24 14:18:00,2024-03-26 14:18:00,0.0,7.0,In-House,Returned
16141,delivered,2024-04-26 18:05:00,2024-05-01 18:05:00,2024-05-02 18:05:00,0.0,5.0,In-House,Not Returned
16142,delivered,2024-09-14 20:19:00,2024-09-17 20:19:00,2024-09-17 20:19:00,0.0,3.0,In-House,Not Returned
16143,delivered,2024-06-08 16:03:00,2024-06-11 16:03:00,2024-06-11 16:03:00,0.0,3.0,In-House,Not Returned
16144,delivered,2024-04-21 16:39:00,2024-05-02 16:39:00,2024-05-01 16:39:00,1.0,11.0,In-House,Not Returned
16145,delivered,2024-05-24 19:27:00,2024-06-02 19:27:00,2024-06-01 19:27:00,1.0,9.0,In-House,Not Returned
16146,delivered,2024-04-19 12:20:00,2024-04-27 12:20:00,2024-04-25 12:20:00,2.0,8.0,In-House,Not Returned
16147,delivered,2024-04-10 11:23:00,2024-04-16 11:23:00,2024-04-18 11:23:00,0.0,6.0,In-House,Not Returned
16148,delivered,2024-06-08 16:40:00,2024-06-15 16:40:00,2024-06-13 16:40:00,2.0,7.0,In-House,Not Returned
16149,delivered,2024-06-16 19:19:00,2024-06-23 19:19:00,2024-06-22 19:19:00,1.0,7.0,In-House,Not Returned
16150,cancelled,2024-10-10 08:47:00,,2024-10-14 08:47:00,,,In-House,
16151,delivered,2024-07-06 10:32:00,2024-07-12 10:32:00,2024-07-09 10:32:00,3.0,6.0,In-House,Not Returned
16152,delivered,2024-03-22 10:54:00,2024-03-29 10:54:00,2024-03-29 10:54:00,0.0,7.0,In-House,Not Returned
16153,delivered,2024-08-10 19:40:00,2024-08-16 19:40:00,2024-08-18 19:40:00,0.0,6.0,In-House,Not Returned
16154,cancelled,2024-10-03 20:37:00,,2024-10-06 20:37:00,,,In-House,
16155,delivered,2024-02-10 10:56:00,2024-02-17 10:56:00,2024-02-14 10:56:00,3.0,7.0,In-House,Not Returned
16156,delivered,2024-04-16 11:34:00,2024-04-21 11:34:00,2024-04-20 11:34:00,1.0,5.0,In-House,Not Returned
16157,delivered,2024-11-05 16:02:00,2024-11-10 16:02:00,2024-11-09 16:02:00,1.0,5.0,FedEx,Not Returned
16158,delivered,2024-03-06 15:52:00,2024-03-06 15:52:00,2024-03-09 15:52:00,0.0,0.0,In-House,Returned
16159,delivered,2024-12-30 09:59:00,2025-01-09 09:59:00,2025-01-09 09:59:00,0.0,10.0,In-House,Not Returned
16160,delivered,2024-11-21 19:17:00,2024-11-28 19:17:00,2024-11-28 19:17:00,0.0,7.0,In-House,Not Returned
16161,delivered,2024-05-26 10:05:00,2024-06-07 10:05:00,2024-06-05 10:05:00,2.0,12.0,In-House,Not Returned
16162,delivered,2024-06-29 17:07:00,2024-07-04 17:07:00,2024-07-07 17:07:00,0.0,5.0,In-House,Not Returned
16163,delivered,2024-02-05 12:41:00,2024-02-07 12:41:00,2024-02-10 12:41:00,0.0,2.0,In-House,Not Returned
16164,delivered,2024-12-15 12:58:00,2024-12-24 12:58:00,2024-12-23 12:58:00,1.0,9.0,In-House,Not Returned
16165,cancelled,2024-03-25 13:10:00,,2024-03-30 13:10:00,,,FedEx,
16166,delivered,2024-02-17 12:08:00,2024-02-19 12:08:00,2024-02-20 12:08:00,0.0,2.0,In-House,Not Returned
16167,delivered,2024-04-25 16:45:00,2024-04-29 16:45:00,2024-05-01 16:45:00,0.0,4.0,In-House,Not Returned
16168,delivered,2024-12-30 11:46:00,2025-01-12 11:46:00,2025-01-09 11:46:00,3.0,13.0,In-House,Not Returned
16169,delivered,2024-09-28 10:09:00,2024-10-01 10:09:00,2024-10-02 10:09:00,0.0,3.0,In-House,Not Returned
16170,cancelled,2024-01-28 11:11:00,,2024-02-04 11:11:00,,,In-House,
16171,delivered,2024-07-06 17:14:00,2024-07-09 17:14:00,2024-07-09 17:14:00,0.0,3.0,In-House,Not Returned
16172,delivered,2024-08-21 15:23:00,2024-08-27 15:23:00,2024-08-29 15:23:00,0.0,6.0,In-House,Returned
16173,delivered,2024-09-08 10:17:00,2024-09-16 10:17:00,2024-09-13 10:17:00,3.0,8.0,In-House,Not Returned
16174,delivered,2024-03-01 15:26:00,2024-03-07 15:26:00,2024-03-04 15:26:00,3.0,6.0,In-House,Not Returned
16175,delivered,2024-10-12 14:36:00,2024-10-22 14:36:00,2024-10-21 14:36:00,1.0,10.0,In-House,Not Returned
16176,delivered,2024-08-18 14:18:00,2024-08-25 14:18:00,2024-08-23 14:18:00,2.0,7.0,In-House,Not Returned
16177,delivered,2024-07-21 08:05:00,2024-07-25 08:05:00,2024-07-28 08:05:00,0.0,4.0,In-House,Not Returned
16178,delivered,2024-05-10 09:47:00,2024-05-21 09:47:00,2024-05-18 09:47:00,3.0,11.0,UPS,Returned
16179,delivered,2024-07-29 15:21:00,2024-08-04 15:21:00,2024-08-07 15:21:00,0.0,6.0,In-House,Not Returned
16180,delivered,2024-07-12 13:53:00,2024-07-22 13:53:00,2024-07-22 13:53:00,0.0,10.0,In-House,Not Returned
16181,delivered,2024-04-02 08:56:00,2024-04-07 08:56:00,2024-04-06 08:56:00,1.0,5.0,In-House,Not Returned
16182,delivered,2024-10-24 10:14:00,2024-10-28 10:14:00,2024-10-29 10:14:00,0.0,4.0,In-House,Not Returned
16183,delivered,2024-09-03 11:02:00,2024-09-03 11:02:00,2024-09-06 11:02:00,0.0,0.0,In-House,Not Returned
16184,delivered,2024-08-06 18:56:00,2024-08-17 18:56:00,2024-08-15 18:56:00,2.0,11.0,FedEx,Not Returned
16185,delivered,2024-01-06 15:33:00,2024-01-10 15:33:00,2024-01-12 15:33:00,0.0,4.0,In-House,Not Returned
16186,delivered,2024-12-05 11:06:00,2024-12-14 11:06:00,2024-12-13 11:06:00,1.0,9.0,In-House,Not Returned
16187,delivered,2024-01-17 17:04:00,2024-01-24 17:04:00,2024-01-27 17:04:00,0.0,7.0,In-House,Not Returned
16188,delivered,2024-04-13 11:56:00,2024-04-26 11:56:00,2024-04-23 11:56:00,3.0,13.0,In-House,Not Returned
16189,delivered,2024-09-23 14:02:00,2024-10-02 14:02:00,2024-10-01 14:02:00,1.0,9.0,In-House,Not Returned
16190,delivered,2024-09-23 09:49:00,2024-09-30 09:49:00,2024-09-27 09:49:00,3.0,7.0,In-House,Not Returned
16191,delivered,2024-02-20 19:14:00,2024-02-29 19:14:00,2024-02-26 19:14:00,3.0,9.0,In-House,Not Returned
16192,delivered,2024-07-18 13:54:00,2024-07-30 13:54:00,2024-07-27 13:54:00,3.0,12.0,In-House,Not Returned
16193,delivered,2024-12-28 19:55:00,2024-12-29 19:55:00,2025-01-01 19:55:00,0.0,1.0,In-House,Not Returned
16194,delivered,2024-05-09 14:16:00,2024-05-14 14:16:00,2024-05-14 14:16:00,0.0,5.0,In-House,Not Returned
16195,delivered,2024-06-22 10:16:00,2024-06-29 10:16:00,2024-06-27 10:16:00,2.0,7.0,In-House,Not Returned
16196,delivered,2024-03-26 10:36:00,2024-03-29 10:36:00,2024-03-30 10:36:00,0.0,3.0,In-House,Not Returned
16197,delivered,2024-04-16 08:49:00,2024-04-20 08:49:00,2024-04-23 08:49:00,0.0,4.0,In-House,Not Returned
16198,delivered,2024-10-22 19:25:00,2024-10-31 19:25:00,2024-10-31 19:25:00,0.0,9.0,In-House,Returned
16199,delivered,2024-09-23 19:57:00,2024-09-25 19:57:00,2024-09-27 19:57:00,0.0,2.0,In-House,Not Returned
16200,delivered,2024-10-13 17:26:00,2024-10-23 17:26:00,2024-10-23 17:26:00,0.0,10.0,In-House,Not Returned
16201,delivered,2024-09-05 18:54:00,2024-09-10 18:54:00,2024-09-09 18:54:00,1.0,5.0,In-House,Not Returned
16202,delivered,2024-10-11 10:32:00,2024-10-13 10:32:00,2024-10-16 10:32:00,0.0,2.0,In-House,Not Returned
16203,delivered,2024-08-09 19:00:00,2024-08-16 19:00:00,2024-08-18 19:00:00,0.0,7.0,In-House,Not Returned
16204,delivered,2024-11-07 08:58:00,2024-11-18 08:58:00,2024-11-17 08:58:00,1.0,11.0,In-House,Not Returned
16205,delivered,2024-02-28 11:19:00,2024-03-11 11:19:00,2024-03-09 11:19:00,2.0,12.0,In-House,Returned
16206,delivered,2024-02-11 18:18:00,2024-02-17 18:18:00,2024-02-19 18:18:00,0.0,6.0,In-House,Not Returned
16207,delivered,2024-06-06 18:42:00,2024-06-15 18:42:00,2024-06-12 18:42:00,3.0,9.0,In-House,Not Returned
16208,delivered,2024-09-12 17:38:00,2024-09-20 17:38:00,2024-09-22 17:38:00,0.0,8.0,In-House,Not Returned
16209,delivered,2024-02-14 08:27:00,2024-02-23 08:27:00,2024-02-20 08:27:00,3.0,9.0,In-House,Not Returned
16210,delivered,2024-07-15 13:28:00,2024-07-19 13:28:00,2024-07-22 13:28:00,0.0,4.0,In-House,Not Returned
16211,delivered,2024-06-08 17:24:00,2024-06-12 17:24:00,2024-06-11 17:24:00,1.0,4.0,In-House,Not Returned
16212,delivered,2024-09-03 12:32:00,2024-09-07 12:32:00,2024-09-10 12:32:00,0.0,4.0,In-House,Not Returned
16213,delivered,2024-11-09 09:55:00,2024-11-19 09:55:00,2024-11-16 09:55:00,3.0,10.0,In-House,Not Returned
16214,cancelled,2024-08-19 15:12:00,,2024-08-26 15:12:00,,,In-House,
16215,delivered,2024-01-24 09:33:00,2024-01-30 09:33:00,2024-01-28 09:33:00,2.0,6.0,In-House,Not Returned
16216,delivered,2024-06-05 19:12:00,2024-06-17 19:12:00,2024-06-14 19:12:00,3.0,12.0,In-House,Not Returned
16217,delivered,2024-10-17 08:41:00,2024-10-18 08:41:00,2024-10-21 08:41:00,0.0,1.0,In-House,Not Returned
16218,delivered,2024-11-13 16:32:00,2024-11-21 16:32:00,2024-11-21 16:32:00,0.0,8.0,In-House,Not Returned
16219,delivered,2024-12-15 15:14:00,2024-12-27 15:14:00,2024-12-24 15:14:00,3.0,12.0,In-House,Returned
16220,cancelled,2024-01-04 18:33:00,,2024-01-07 18:33:00,,,In-House,
16221,delivered,2024-08-26 17:59:00,2024-08-29 17:59:00,2024-08-31 17:59:00,0.0,3.0,In-House,Not Returned
16222,cancelled,2024-01-03 09:06:00,,2024-01-08 09:06:00,,,In-House,
16223,delivered,2024-02-02 11:17:00,2024-02-08 11:17:00,2024-02-09 11:17:00,0.0,6.0,In-House,Not Returned
16224,delivered,2024-04-12 15:56:00,2024-04-19 15:56:00,2024-04-16 15:56:00,3.0,7.0,In-House,Not Returned
16225,delivered,2024-12-22 09:11:00,2025-01-03 09:11:00,2024-12-31 09:11:00,3.0,12.0,In-House,Not Returned
16226,delivered,2024-09-11 15:55:00,2024-09-19 15:55:00,2024-09-19 15:55:00,0.0,8.0,In-House,Not Returned
16227,delivered,2024-07-21 11:45:00,2024-07-21 11:45:00,2024-07-24 11:45:00,0.0,0.0,In-House,Not Returned
16228,delivered,2024-05-15 11:13:00,2024-05-28 11:13:00,2024-05-25 11:13:00,3.0,13.0,In-House,Not Returned
16229,delivered,2024-11-12 17:48:00,2024-11-24 17:48:00,2024-11-22 17:48:00,2.0,12.0,In-House,Not Returned
16230,delivered,2024-02-10 15:53:00,2024-02-18 15:53:00,2024-02-19 15:53:00,0.0,8.0,In-House,Not Returned
16231,delivered,2024-08-14 19:38:00,2024-08-15 19:38:00,2024-08-18 19:38:00,0.0,1.0,In-House,Not Returned
16232,delivered,2024-05-09 17:02:00,2024-05-13 17:02:00,2024-05-16 17:02:00,0.0,4.0,In-House,Not Returned
16233,delivered,2024-03-27 18:15:00,2024-03-29 18:15:00,2024-04-01 18:15:00,0.0,2.0,In-House,Not Returned
16234,delivered,2024-06-10 09:00:00,2024-06-10 09:00:00,2024-06-13 09:00:00,0.0,0.0,In-House,Not Returned
16235,delivered,2024-05-01 13:07:00,2024-05-06 13:07:00,2024-05-07 13:07:00,0.0,5.0,In-House,Not Returned
16236,delivered,2024-09-03 08:06:00,2024-09-06 08:06:00,2024-09-06 08:06:00,0.0,3.0,In-House,Not Returned
16237,delivered,2024-09-30 19:33:00,2024-10-08 19:33:00,2024-10-10 19:33:00,0.0,8.0,In-House,Not Returned
16238,delivered,2024-11-06 10:53:00,2024-11-13 10:53:00,2024-11-14 10:53:00,0.0,7.0,In-House,Not Returned
16239,cancelled,2024-09-25 09:14:00,,2024-09-30 09:14:00,,,In-House,
16240,delivered,2024-04-23 10:26:00,2024-04-28 10:26:00,2024-05-01 10:26:00,0.0,5.0,In-House,Not Returned
16241,delivered,2024-06-29 09:30:00,2024-07-05 09:30:00,2024-07-02 09:30:00,3.0,6.0,In-House,Not Returned
16242,delivered,2024-12-27 17:59:00,2024-12-29 17:59:00,2024-12-30 17:59:00,0.0,2.0,In-House,Not Returned
16243,delivered,2024-03-13 20:35:00,2024-03-16 20:35:00,2024-03-17 20:35:00,0.0,3.0,In-House,Not Returned
16244,delivered,2024-04-15 10:00:00,2024-04-25 10:00:00,2024-04-23 10:00:00,2.0,10.0,In-House,Not Returned
16245,delivered,2024-11-27 10:47:00,2024-12-06 10:47:00,2024-12-03 10:47:00,3.0,9.0,In-House,Not Returned
16246,delivered,2024-01-20 16:46:00,2024-01-30 16:46:00,2024-01-29 16:46:00,1.0,10.0,In-House,Not Returned
16247,delivered,2024-10-19 12:49:00,2024-10-24 12:49:00,2024-10-24 12:49:00,0.0,5.0,In-House,Not Returned
16248,delivered,2024-01-28 09:29:00,2024-02-03 09:29:00,2024-02-04 09:29:00,0.0,6.0,In-House,Not Returned
16249,delivered,2024-01-28 16:21:00,2024-01-30 16:21:00,2024-01-31 16:21:00,0.0,2.0,In-House,Not Returned
16250,delivered,2024-01-23 11:49:00,2024-02-02 11:49:00,2024-02-02 11:49:00,0.0,10.0,In-House,Returned
16251,cancelled,2024-07-19 10:56:00,,2024-07-26 10:56:00,,,In-House,
16252,delivered,2024-10-16 20:56:00,2024-10-18 20:56:00,2024-10-21 20:56:00,0.0,2.0,In-House,Not Returned
16253,delivered,2024-01-12 15:30:00,2024-01-17 15:30:00,2024-01-16 15:30:00,1.0,5.0,In-House,Not Returned
16254,delivered,2024-08-16 17:44:00,2024-08-27 17:44:00,2024-08-24 17:44:00,3.0,11.0,In-House,Not Returned
16255,delivered,2024-06-23 12:28:00,2024-06-28 12:28:00,2024-07-01 12:28:00,0.0,5.0,In-House,Not Returned
16256,delivered,2024-01-17 15:16:00,2024-01-23 15:16:00,2024-01-25 15:16:00,0.0,6.0,In-House,Not Returned
16257,delivered,2024-06-20 16:50:00,2024-06-23 16:50:00,2024-06-25 16:50:00,0.0,3.0,In-House,Not Returned
16258,delivered,2024-11-21 15:47:00,2024-11-30 15:47:00,2024-11-28 15:47:00,2.0,9.0,In-House,Returned
16259,delivered,2024-05-02 11:52:00,2024-05-06 11:52:00,2024-05-09 11:52:00,0.0,4.0,In-House,Not Returned
